sku_id,stock_quantity,warehouse,last_updated
SKU-APPA-01603,12,Brisbane,2026-07-10
SKU-HOME-02940,442,Christchurch,2026-03-25
SKU-HEAL-10919,249,Christchurch,2026-04-13
SKU-OFFI-09901,210,Christchurch,2026-04-21
SKU-SPOR-04759,413,Christchurch,2026-06-12
SKU-ELEC-00650,70,Perth,2026-02-13
SKU-GROC-09158,177,Wellington,2026-01-08
SKU-ELEC-00625,68,Auckland,2026-04-07
SKU-OFFI-10546,157,Auckland,2026-01-04
SKU-GROC-09192,7,Perth,2026-06-14
SKU-TOYS-07130,62,Auckland,2026-05-15
SKU-GROC-09414,34,Auckland,2026-01-14
SKU-HOME-02540,421,Wellington,2026-03-16
SKU-HEAL-11653,302,Brisbane,2026-04-11
SKU-OFFI-10558,346,Melbourne,2026-07-03
SKU-GROC-09561,21,Adelaide,2026-02-17
SKU-TOYS-06231,66,Perth,2026-07-28
SKU-OFFI-10336,139,Adelaide,2026-05-06
SKU-TOYS-06261,364,Melbourne,2026-05-12
SKU-AUTO-07386,,Perth,2026-04-25
SKU-HOME-02482,273,Christchurch,2026-03-25
SKU-HEAL-11727,376,Brisbane,2026-06-20
SKU-ELEC-00942,343,Perth,2026-02-22
SKU-HEAL-11794,307,Christchurch,2026-02-22
SKU-TOYS-06719,123,Brisbane,2026-02-11
SKU-GROC-08673,39,Brisbane,2026-07-14
SKU-TOYS-06636,292,Perth,2026-03-01
SKU-GROC-08804,314,Wellington,2026-06-27
SKU-OFFI-09701,393,Christchurch,2026-06-14
SKU-BEAU-04979,140,Christchurch,2026-06-23
SKU-AUTO-07531,393,Christchurch,2026-07-21
SKU-OFFI-09794,331,Brisbane,2026-06-21
SKU-HEAL-11840,179,Wellington,2026-01-12
SKU-SPOR-04699,182,Christchurch,2026-04-17
SKU-AUTO-07947,396,Brisbane,2026-06-18
SKU-ELEC-00807,349,Auckland,2026-06-12
SKU-ELEC-01162,229,Brisbane,2026-03-06
SKU-BEAU-05041,172,Christchurch,2026-02-15
SKU-AUTO-07326,,Sydney,2026-05-11
SKU-APPA-01247,293,Brisbane,2026-01-25
SKU-BEAU-05977,,Christchurch,2026-06-01
SKU-ELEC-01107,227,Wellington,2026-02-04
SKU-APPA-01759,157,Brisbane,2026-05-20
SKU-SPOR-04252,302,Auckland,2026-02-03
SKU-SPOR-04414,403,Melbourne,2026-04-15
SKU-TOYS-06785,388,Christchurch,2026-07-02
SKU-APPA-01275,309,Perth,2026-06-02
SKU-SPOR-04159,231,Brisbane,2026-03-04
SKU-APPA-01281,284,Adelaide,2026-06-22
SKU-AUTO-07585,50,Wellington,2026-03-06
SKU-SPOR-04486,380,Brisbane,2026-05-12
SKU-SPOR-04104,471,Christchurch,2026-05-13
SKU-BEAU-05676,320,Wellington,2026-06-22
SKU-OFFI-10674,330,Christchurch,2026-07-02
SKU-BEAU-05853,176,Perth,2026-05-20
SKU-ELEC-00574,118,Perth,2026-05-25
SKU-AUTO-07555,480,Perth,2026-02-16
SKU-TOYS-06391,12,Christchurch,2026-06-05
SKU-ELEC-00930,444,Perth,2026-07-22
SKU-TOYS-06271,162,Brisbane,2026-07-23
SKU-APPA-02106,306,Brisbane,2026-02-27
SKU-HOME-02634,334,Auckland,2026-01-13
SKU-SPOR-03745,77,Brisbane,2026-03-11
SKU-OFFI-10617,290,Melbourne,2026-03-28
SKU-ELEC-01165,131,Wellington,2026-01-12
SKU-GROC-08945,212,Brisbane,2026-04-05
SKU-OFFI-10267,402,Adelaide,2026-01-13
SKU-APPA-01879,197,Perth,2026-02-13
SKU-BEAU-04985,,Melbourne,2026-06-26
SKU-SPOR-04392,299,Christchurch,2026-03-24
SKU-ELEC-00077,214,Sydney,2026-07-09
SKU-BEAU-05463,418,Sydney,2026-04-21
SKU-SPOR-04208,36,Christchurch,2026-01-17
SKU-ELEC-01104,444,Brisbane,2026-05-09
SKU-ELEC-00681,373,Auckland,2026-02-12
SKU-OFFI-10043,82,Auckland,2026-01-05
SKU-HOME-02735,417,Brisbane,2026-06-15
SKU-HOME-03210,31,Auckland,2026-02-05
SKU-SPOR-03724,328,Sydney,2026-06-17
SKU-OFFI-09663,224,Christchurch,2026-03-22
SKU-HEAL-10830,117,Perth,2026-06-25
SKU-TOYS-06184,281,Adelaide,2026-01-25
SKU-TOYS-06417,229,Christchurch,2026-07-03
SKU-ELEC-01128,23,Adelaide,2026-06-25
SKU-HEAL-11726,62,Auckland,2026-05-12
SKU-TOYS-06745,2,Melbourne,2026-03-11
SKU-HEAL-11686,20,Adelaide,2026-07-21
SKU-HOME-02503,446,Melbourne,2026-04-12
SKU-APPA-02333,245,Wellington,2026-07-12
SKU-TOYS-06754,44,Auckland,2026-05-12
SKU-APPA-02317,3,Wellington,2026-04-02
SKU-AUTO-07734,294,Adelaide,2026-06-10
SKU-APPA-01902,386,Christchurch,2026-02-27
SKU-HEAL-10879,243,Christchurch,2026-01-08
SKU-BEAU-05183,163,Adelaide,2026-04-25
SKU-APPA-02303,458,Melbourne,2026-02-10
SKU-ELEC-00427,48,Melbourne,2026-01-27
SKU-APPA-02246,53,Melbourne,2026-07-08
SKU-HEAL-10934,,Christchurch,2026-06-15
SKU-BEAU-05839,154,Christchurch,2026-01-17
SKU-OFFI-10232,99,Adelaide,2026-06-26
SKU-HOME-03049,35,Melbourne,2026-04-25
SKU-GROC-09367,117,Perth,2026-04-27
SKU-TOYS-06201,178,Auckland,2026-02-03
SKU-HEAL-11470,387,Sydney,2026-02-06
SKU-ELEC-01096,344,Adelaide,2026-06-05
SKU-OFFI-09658,186,Brisbane,2026-04-12
SKU-SPOR-03804,128,Perth,2026-07-13
SKU-ELEC-00817,14,Christchurch,2026-02-18
SKU-GROC-08898,370,Christchurch,2026-06-10
SKU-HEAL-11741,404,Auckland,2026-03-03
SKU-OFFI-09873,263,Melbourne,2026-04-08
SKU-TOYS-06292,149,Sydney,2026-04-01
SKU-AUTO-07826,496,Melbourne,2026-03-27
SKU-AUTO-07314,141,Christchurch,2026-06-07
SKU-HEAL-11990,136,Melbourne,2026-02-05
SKU-AUTO-08382,329,Brisbane,2026-06-28
SKU-AUTO-07348,339,Christchurch,2026-04-14
SKU-AUTO-07733,96,Auckland,2026-03-23
SKU-ELEC-00890,55,Wellington,2026-03-19
SKU-BEAU-05646,382,Wellington,2026-02-07
SKU-GROC-09123,499,Perth,2026-07-21
SKU-TOYS-06428,440,Sydney,2026-06-22
SKU-HOME-02536,360,Auckland,2026-02-23
SKU-HEAL-11123,362,Brisbane,2026-01-23
SKU-HEAL-11780,402,Wellington,2026-04-03
SKU-BEAU-04878,452,Sydney,2026-06-03
SKU-GROC-08763,236,Sydney,2026-07-27
SKU-HEAL-10986,424,Adelaide,2026-05-07
SKU-TOYS-06664,308,Brisbane,2026-03-05
SKU-AUTO-08088,305,Sydney,2026-06-14
SKU-OFFI-10186,104,Wellington,2026-03-05
SKU-GROC-08899,424,Brisbane,2026-07-12
SKU-AUTO-07980,422,Brisbane,2026-04-19
SKU-OFFI-09887,216,Wellington,2026-06-12
SKU-HOME-03170,406,Wellington,2026-05-08
SKU-GROC-09226,293,Christchurch,2026-06-14
SKU-GROC-08737,4,Melbourne,2026-06-02
SKU-BEAU-05297,85,Melbourne,2026-02-02
SKU-APPA-01580,80,Melbourne,2026-06-27
SKU-HEAL-10832,19,Wellington,2026-07-07
SKU-TOYS-06674,403,Adelaide,2026-04-02
SKU-APPA-02016,269,Melbourne,2026-07-09
SKU-OFFI-10339,109,Adelaide,2026-07-09
SKU-BEAU-05319,366,Adelaide,2026-04-13
SKU-TOYS-06568,357,Wellington,2026-02-28
SKU-APPA-01426,97,Melbourne,2026-05-28
SKU-APPA-02204,102,Perth,2026-07-01
SKU-SPOR-04594,240,Sydney,2026-03-19
SKU-ELEC-00293,328,Sydney,2026-06-21
SKU-OFFI-10586,490,Wellington,2026-04-07
SKU-BEAU-05754,57,Christchurch,2026-01-17
SKU-ELEC-00934,228,Christchurch,2026-03-24
SKU-OFFI-10684,142,Melbourne,2026-03-10
SKU-SPOR-04023,370,Brisbane,2026-07-14
SKU-BEAU-05161,45,Auckland,2026-03-18
SKU-TOYS-06835,175,Adelaide,2026-05-15
SKU-TOYS-06564,285,Christchurch,2026-04-03
SKU-BEAU-05517,177,Melbourne,2026-01-08
SKU-HOME-02453,311,Adelaide,2026-07-20
SKU-APPA-01719,122,Auckland,2026-01-23
SKU-BEAU-04858,422,Wellington,2026-01-27
SKU-BEAU-05993,318,Auckland,2026-01-12
SKU-HEAL-11624,397,Wellington,2026-02-26
SKU-ELEC-00599,213,Christchurch,2026-01-06
SKU-GROC-09370,214,Sydney,2026-05-17
SKU-HOME-03446,235,Brisbane,2026-03-26
SKU-APPA-02122,352,Brisbane,2026-07-11
SKU-TOYS-06690,2,Adelaide,2026-03-22
SKU-APPA-01470,188,Wellington,2026-05-27
SKU-HEAL-11979,466,Sydney,2026-03-15
SKU-AUTO-08215,448,Sydney,2026-07-25
SKU-APPA-01311,197,Melbourne,2026-07-25
SKU-SPOR-04405,305,Adelaide,2026-02-05
SKU-TOYS-07173,361,Brisbane,2026-03-28
SKU-TOYS-06902,284,Wellington,2026-01-12
SKU-HOME-02760,121,Sydney,2026-04-14
SKU-APPA-01657,218,Sydney,2026-05-01
SKU-GROC-09201,437,Brisbane,2026-02-09
SKU-HEAL-11970,377,Brisbane,2026-04-22
SKU-AUTO-08340,486,Adelaide,2026-03-18
SKU-HOME-02917,254,Brisbane,2026-01-21
SKU-APPA-02174,120,Auckland,2026-06-06
SKU-HOME-03066,443,Melbourne,2026-02-18
SKU-TOYS-06297,304,Adelaide,2026-02-13
SKU-AUTO-07796,177,Brisbane,2026-04-03
SKU-OFFI-10638,64,Brisbane,2026-01-06
SKU-HOME-02928,,Adelaide,2026-03-11
SKU-TOYS-07005,186,Adelaide,2026-04-11
SKU-OFFI-10349,248,Perth,2026-02-21
SKU-HEAL-11978,374,Auckland,2026-06-16
SKU-OFFI-09660,93,Melbourne,2026-01-24
SKU-GROC-09022,40,Auckland,2026-07-10
SKU-APPA-01482,,Adelaide,2026-03-13
SKU-BEAU-05120,119,Adelaide,2026-05-04
SKU-HEAL-11288,407,Brisbane,2026-04-02
SKU-BEAU-05943,422,Adelaide,2026-02-11
SKU-OFFI-09805,369,Wellington,2026-07-04
SKU-AUTO-07645,74,Christchurch,2026-06-05
SKU-AUTO-07665,230,Brisbane,2026-02-12
SKU-SPOR-04640,377,Auckland,2026-03-21
SKU-BEAU-05732,141,Perth,2026-02-22
SKU-AUTO-07624,374,Christchurch,2026-04-01
SKU-BEAU-05809,17,Wellington,2026-04-26
SKU-HEAL-10969,18,Auckland,2026-03-01
SKU-HOME-03194,58,Melbourne,2026-05-18
SKU-TOYS-06523,312,Brisbane,2026-02-14
SKU-SPOR-04406,262,Christchurch,2026-03-24
SKU-HOME-03126,362,Brisbane,2026-01-05
SKU-SPOR-03923,206,Adelaide,2026-04-09
SKU-SPOR-03733,392,Melbourne,2026-02-07
SKU-SPOR-04685,235,Christchurch,2026-02-01
SKU-ELEC-00754,500,Melbourne,2026-06-03
SKU-ELEC-00273,181,Sydney,2026-06-18
SKU-APPA-02235,419,Adelaide,2026-04-11
SKU-HOME-03251,243,Auckland,2026-06-20
SKU-AUTO-07477,153,Adelaide,2026-06-19
SKU-SPOR-03951,222,Wellington,2026-07-14
SKU-ELEC-00795,421,Brisbane,2026-05-18
SKU-GROC-09498,293,Brisbane,2026-06-18
SKU-ELEC-00200,431,Brisbane,2026-04-06
SKU-HEAL-11542,487,Auckland,2026-07-06
SKU-HEAL-11047,124,Sydney,2026-03-18
SKU-SPOR-04146,111,Auckland,2026-02-04
SKU-BEAU-05466,16,Sydney,2026-07-16
SKU-BEAU-04801,493,Christchurch,2026-02-19
SKU-SPOR-04325,104,Perth,2026-05-05
SKU-TOYS-06037,271,Perth,2026-06-04
SKU-HEAL-11153,274,Christchurch,2026-05-15
SKU-SPOR-04470,45,Auckland,2026-06-05
SKU-SPOR-03902,153,Brisbane,2026-03-02
SKU-SPOR-04674,433,Adelaide,2026-06-16
SKU-HOME-03401,71,Sydney,2026-01-14
SKU-BEAU-05330,171,Christchurch,2026-03-13
SKU-BEAU-05871,25,Christchurch,2026-01-09
SKU-BEAU-04928,188,Perth,2026-01-11
SKU-APPA-02054,227,Adelaide,2026-05-03
SKU-BEAU-05214,43,Sydney,2026-03-22
SKU-ELEC-00053,159,Wellington,2026-07-14
SKU-APPA-02249,216,Melbourne,2026-02-04
SKU-HOME-03166,58,Sydney,2026-01-12
SKU-AUTO-08257,411,Perth,2026-04-12
SKU-AUTO-07740,494,Perth,2026-05-10
SKU-BEAU-05938,144,Perth,2026-01-17
SKU-AUTO-07252,409,Wellington,2026-07-03
SKU-AUTO-08177,69,Wellington,2026-05-09
SKU-TOYS-06953,141,Brisbane,2026-01-22
SKU-BEAU-05904,66,Perth,2026-02-21
SKU-AUTO-07446,302,Melbourne,2026-01-27
SKU-GROC-09537,158,Auckland,2026-07-12
SKU-ELEC-01185,228,Perth,2026-02-04
SKU-AUTO-07520,360,Perth,2026-02-15
SKU-HOME-02413,276,Perth,2026-06-17
SKU-HEAL-11362,345,Christchurch,2026-03-14
SKU-BEAU-04901,469,Christchurch,2026-07-03
SKU-BEAU-05908,377,Auckland,2026-04-09
SKU-OFFI-09955,12,Auckland,2026-03-15
SKU-HEAL-11535,472,Christchurch,2026-03-18
SKU-SPOR-04718,461,Wellington,2026-07-19
SKU-HEAL-11591,345,Christchurch,2026-04-20
SKU-ELEC-00060,221,Sydney,2026-01-26
SKU-HOME-03578,446,Wellington,2026-07-20
SKU-TOYS-06299,199,Sydney,2026-07-26
SKU-ELEC-00156,137,Melbourne,2026-07-06
SKU-SPOR-04347,127,Auckland,2026-01-22
SKU-OFFI-10517,,Melbourne,2026-02-01
SKU-HOME-02873,153,Wellington,2026-04-27
SKU-SPOR-04293,,Adelaide,2026-05-27
SKU-AUTO-08145,250,Perth,2026-03-08
SKU-BEAU-05857,275,Melbourne,2026-01-01
SKU-SPOR-04030,389,Brisbane,2026-05-03
SKU-TOYS-06900,245,Perth,2026-03-15
SKU-BEAU-05795,60,Adelaide,2026-01-04
SKU-OFFI-10364,,Adelaide,2026-04-06
SKU-SPOR-04782,318,Christchurch,2026-02-14
SKU-AUTO-07711,86,Christchurch,2026-01-07
SKU-HEAL-11306,49,Sydney,2026-05-20
SKU-BEAU-05966,336,Christchurch,2026-03-09
SKU-GROC-08891,275,Sydney,2026-01-17
SKU-APPA-01896,299,Perth,2026-03-10
SKU-ELEC-00940,200,Christchurch,2026-07-27
SKU-HEAL-11142,11,Auckland,2026-07-17
SKU-TOYS-07122,116,Adelaide,2026-01-16
SKU-ELEC-01059,181,Perth,2026-03-02
SKU-TOYS-06660,47,Auckland,2026-01-19
SKU-ELEC-00579,477,Brisbane,2026-06-18
SKU-GROC-08563,150,Wellington,2026-02-28
SKU-AUTO-07897,219,Melbourne,2026-07-25
SKU-ELEC-00334,2,Auckland,2026-01-06
SKU-ELEC-00270,188,Wellington,2026-03-15
SKU-APPA-01824,4,Christchurch,2026-05-13
SKU-AUTO-08115,444,Perth,2026-03-04
SKU-BEAU-05558,173,Auckland,2026-02-25
SKU-BEAU-05069,491,Christchurch,2026-05-04
SKU-TOYS-06700,163,Brisbane,2026-02-04
SKU-TOYS-06800,239,Auckland,2026-02-24
SKU-SPOR-04350,276,Auckland,2026-06-01
SKU-AUTO-07411,304,Adelaide,2026-07-03
SKU-ELEC-00553,444,Brisbane,2026-04-16
SKU-HOME-02551,490,Auckland,2026-04-24
SKU-APPA-01702,208,Auckland,2026-03-28
SKU-BEAU-05584,420,Auckland,2026-04-26
SKU-TOYS-06686,51,Christchurch,2026-05-23
SKU-GROC-08665,264,Sydney,2026-01-24
SKU-OFFI-09956,272,Wellington,2026-06-13
SKU-AUTO-07570,217,Perth,2026-05-18
SKU-GROC-08685,208,Sydney,2026-02-09
SKU-AUTO-08132,222,Christchurch,2026-06-02
SKU-SPOR-04282,392,Auckland,2026-01-12
SKU-SPOR-04730,103,Sydney,2026-02-20
SKU-GROC-09186,208,Auckland,2026-04-03
SKU-BEAU-05371,108,Christchurch,2026-04-13
SKU-ELEC-00049,217,Perth,2026-02-13
SKU-ELEC-01156,307,Adelaide,2026-04-09
SKU-HEAL-11003,407,Perth,2026-06-11
SKU-HOME-02679,405,Wellington,2026-07-23
SKU-APPA-01892,8,Wellington,2026-05-05
SKU-OFFI-10769,26,Sydney,2026-02-07
SKU-BEAU-05453,475,Melbourne,2026-01-26
SKU-OFFI-10075,495,Melbourne,2026-05-11
SKU-SPOR-03677,403,Adelaide,2026-01-04
SKU-OFFI-10613,77,Wellington,2026-01-09
SKU-GROC-08695,235,Perth,2026-05-02
SKU-GROC-08947,17,Perth,2026-05-06
SKU-GROC-08884,421,Brisbane,2026-07-16
SKU-HEAL-11285,276,Perth,2026-02-22
SKU-AUTO-07378,398,Christchurch,2026-02-16
SKU-SPOR-04162,142,Sydney,2026-06-23
SKU-SPOR-03718,449,Brisbane,2026-05-20
SKU-AUTO-07618,220,Wellington,2026-03-22
SKU-HOME-03546,316,Adelaide,2026-07-26
SKU-AUTO-08274,12,Sydney,2026-03-24
SKU-APPA-02395,414,Sydney,2026-02-19
SKU-OFFI-09686,132,Melbourne,2026-02-11
SKU-ELEC-00038,121,Christchurch,2026-06-04
SKU-BEAU-05492,183,Christchurch,2026-03-26
SKU-BEAU-05950,151,Perth,2026-02-22
SKU-AUTO-07517,194,Sydney,2026-02-27
SKU-ELEC-00713,,Melbourne,2026-03-23
SKU-BEAU-05868,146,Adelaide,2026-06-24
SKU-ELEC-00854,66,Melbourne,2026-01-20
SKU-HOME-02543,46,Perth,2026-05-14
SKU-OFFI-09891,197,Brisbane,2026-07-15
SKU-SPOR-04797,378,Adelaide,2026-04-04
SKU-OFFI-10785,132,Sydney,2026-02-04
SKU-HEAL-10949,185,Auckland,2026-04-23
SKU-HOME-02460,384,Sydney,2026-02-17
SKU-AUTO-07304,329,Adelaide,2026-05-25
SKU-HEAL-11625,186,Christchurch,2026-05-20
SKU-GROC-08867,43,Adelaide,2026-05-14
SKU-HEAL-11446,214,Auckland,2026-01-12
SKU-OFFI-09797,197,Adelaide,2026-05-08
SKU-HOME-03232,472,Adelaide,2026-01-03
SKU-SPOR-03622,247,Sydney,2026-01-08
SKU-AUTO-07370,37,Brisbane,2026-02-24
SKU-SPOR-04523,156,Sydney,2026-07-07
SKU-HOME-02764,251,Melbourne,2026-02-10
SKU-APPA-01276,180,Perth,2026-03-19
SKU-GROC-08824,214,Auckland,2026-06-20
SKU-APPA-01954,452,Melbourne,2026-07-24
SKU-HOME-03259,437,Melbourne,2026-02-11
SKU-OFFI-10621,498,Christchurch,2026-06-07
SKU-TOYS-06867,343,Adelaide,2026-04-08
SKU-OFFI-10045,57,Adelaide,2026-01-09
SKU-SPOR-04152,92,Adelaide,2026-03-04
SKU-HOME-03002,124,Auckland,2026-07-08
SKU-APPA-01292,464,Wellington,2026-05-28
SKU-BEAU-04880,362,Wellington,2026-03-17
SKU-HEAL-11171,54,Brisbane,2026-06-23
SKU-GROC-08777,264,Christchurch,2026-02-06
SKU-OFFI-09679,281,Wellington,2026-06-06
SKU-SPOR-04609,268,Auckland,2026-02-28
SKU-AUTO-08135,389,Brisbane,2026-01-27
SKU-HOME-02458,77,Sydney,2026-05-17
SKU-ELEC-00073,301,Sydney,2026-03-18
SKU-GROC-09403,354,Brisbane,2026-05-18
SKU-SPOR-04793,473,Wellington,2026-04-21
SKU-GROC-08733,190,Perth,2026-04-19
SKU-HEAL-10803,102,Brisbane,2026-06-03
SKU-APPA-02261,28,Perth,2026-04-19
SKU-SPOR-04461,287,Brisbane,2026-07-05
SKU-APPA-02391,82,Auckland,2026-01-03
SKU-ELEC-00709,92,Christchurch,2026-02-11
SKU-AUTO-07388,31,Wellington,2026-01-27
SKU-AUTO-07230,192,Auckland,2026-05-15
SKU-GROC-09575,314,Auckland,2026-04-09
SKU-OFFI-10792,373,Adelaide,2026-07-08
SKU-GROC-09252,217,Perth,2026-02-19
SKU-HOME-02772,137,Sydney,2026-06-07
SKU-SPOR-03979,356,Adelaide,2026-06-17
SKU-BEAU-05923,436,Wellington,2026-06-21
SKU-APPA-01259,140,Adelaide,2026-03-14
SKU-HOME-03452,388,Perth,2026-03-09
SKU-GROC-09295,181,Perth,2026-04-26
SKU-APPA-01468,270,Christchurch,2026-03-26
SKU-GROC-09360,,Sydney,2026-01-13
SKU-BEAU-05399,223,Wellington,2026-07-07
SKU-OFFI-09752,351,Melbourne,2026-04-27
SKU-ELEC-00644,473,Auckland,2026-05-20
SKU-HOME-03543,268,Perth,2026-03-18
SKU-SPOR-04107,331,Christchurch,2026-04-03
SKU-OFFI-09605,95,Melbourne,2026-02-04
SKU-HEAL-11257,262,Adelaide,2026-02-02
SKU-TOYS-06956,153,Wellington,2026-05-14
SKU-GROC-09018,442,Sydney,2026-01-03
SKU-HOME-02733,245,Perth,2026-05-03
SKU-SPOR-04327,192,Christchurch,2026-01-10
SKU-OFFI-10753,191,Perth,2026-06-22
SKU-SPOR-03706,467,Adelaide,2026-02-22
SKU-BEAU-05011,112,Perth,2026-03-06
SKU-HEAL-11904,207,Wellington,2026-06-06
SKU-GROC-09338,248,Perth,2026-04-17
SKU-HEAL-11783,343,Adelaide,2026-02-25
SKU-ELEC-00054,33,Christchurch,2026-02-20
SKU-HEAL-11815,89,Auckland,2026-05-22
SKU-ELEC-00359,369,Wellington,2026-04-05
SKU-AUTO-07893,183,Adelaide,2026-06-16
SKU-HEAL-11321,120,Brisbane,2026-04-13
SKU-HEAL-11671,430,Perth,2026-03-24
SKU-SPOR-03770,450,Adelaide,2026-02-05
SKU-HOME-03258,99,Brisbane,2026-07-10
SKU-GROC-09030,1,Melbourne,2026-06-05
SKU-OFFI-10523,52,Christchurch,2026-06-10
SKU-OFFI-10064,498,Perth,2026-04-10
SKU-HOME-02455,471,Auckland,2026-07-09
SKU-TOYS-06914,212,Wellington,2026-07-10
SKU-ELEC-00080,279,Wellington,2026-06-15
SKU-APPA-02068,227,Auckland,2026-02-23
SKU-HOME-02894,,Sydney,2026-02-11
SKU-HOME-02669,352,Auckland,2026-07-02
SKU-BEAU-05790,296,Sydney,2026-01-19
SKU-APPA-02029,,Auckland,2026-01-19
SKU-TOYS-06497,16,Christchurch,2026-07-23
SKU-APPA-02013,63,Wellington,2026-04-17
SKU-APPA-02252,339,Wellington,2026-06-25
SKU-TOYS-06581,172,Sydney,2026-01-09
SKU-ELEC-00651,355,Melbourne,2026-03-16
SKU-HOME-02652,244,Sydney,2026-04-01
SKU-HOME-02716,161,Brisbane,2026-03-28
SKU-SPOR-03783,364,Melbourne,2026-07-04
SKU-AUTO-08113,477,Christchurch,2026-04-28
SKU-OFFI-10258,36,Sydney,2026-06-06
SKU-SPOR-04379,429,Adelaide,2026-05-23
SKU-APPA-01586,358,Wellington,2026-07-25
SKU-SPOR-04019,11,Christchurch,2026-05-19
SKU-AUTO-08320,477,Christchurch,2026-02-11
SKU-HOME-03091,219,Wellington,2026-02-28
SKU-AUTO-07843,293,Melbourne,2026-02-06
SKU-TOYS-06795,164,Melbourne,2026-05-25
SKU-HOME-03386,492,Christchurch,2026-06-09
SKU-GROC-08596,379,Christchurch,2026-06-15
SKU-APPA-01447,311,Sydney,2026-07-15
SKU-SPOR-04488,352,Auckland,2026-03-25
SKU-TOYS-06359,,Christchurch,2026-02-07
SKU-APPA-01893,415,Wellington,2026-01-16
SKU-GROC-08562,247,Christchurch,2026-01-04
SKU-AUTO-07512,189,Auckland,2026-07-01
SKU-AUTO-07393,86,Wellington,2026-07-05
SKU-OFFI-10381,90,Sydney,2026-06-15
SKU-HOME-02756,123,Auckland,2026-05-18
SKU-HEAL-11997,423,Sydney,2026-01-16
SKU-SPOR-03784,353,Christchurch,2026-02-26
SKU-ELEC-00055,,Perth,2026-04-10
SKU-TOYS-06170,438,Auckland,2026-02-26
SKU-OFFI-09903,,Wellington,2026-01-04
SKU-HEAL-10856,207,Brisbane,2026-06-07
SKU-APPA-01667,,Brisbane,2026-07-08
SKU-SPOR-03990,168,Brisbane,2026-07-19
SKU-HEAL-10981,31,Perth,2026-03-02
SKU-SPOR-04148,258,Auckland,2026-07-05
SKU-HEAL-11803,90,Wellington,2026-04-05
SKU-SPOR-03817,324,Wellington,2026-03-03
SKU-APPA-02093,,Brisbane,2026-05-24
SKU-ELEC-01141,483,Auckland,2026-05-18
SKU-BEAU-05258,256,Christchurch,2026-07-20
SKU-ELEC-00485,211,Christchurch,2026-06-25
SKU-GROC-09173,463,Brisbane,2026-02-09
SKU-GROC-08861,380,Perth,2026-02-02
SKU-ELEC-00668,482,Christchurch,2026-04-05
SKU-GROC-09285,293,Brisbane,2026-01-27
SKU-TOYS-06486,197,Auckland,2026-03-18
SKU-OFFI-09631,335,Wellington,2026-02-02
SKU-BEAU-05250,349,Sydney,2026-04-01
SKU-APPA-02276,62,Auckland,2026-07-19
SKU-AUTO-07484,291,Wellington,2026-04-13
SKU-HEAL-11326,438,Wellington,2026-05-18
SKU-SPOR-04298,435,Christchurch,2026-03-16
SKU-SPOR-04506,77,Melbourne,2026-03-28
SKU-AUTO-07863,278,Christchurch,2026-02-05
SKU-HOME-03277,71,Sydney,2026-03-14
SKU-HOME-02647,87,Perth,2026-01-18
SKU-TOYS-06055,55,Brisbane,2026-05-24
SKU-APPA-01268,383,Perth,2026-01-05
SKU-AUTO-07963,62,Wellington,2026-01-11
SKU-SPOR-04204,436,Wellington,2026-06-27
SKU-SPOR-03963,254,Melbourne,2026-07-08
SKU-OFFI-10080,454,Adelaide,2026-06-24
SKU-BEAU-05298,220,Melbourne,2026-07-20
SKU-SPOR-04163,115,Melbourne,2026-04-11
SKU-GROC-08619,413,Adelaide,2026-05-16
SKU-AUTO-07261,338,Brisbane,2026-02-07
SKU-TOYS-06337,362,Sydney,2026-02-14
SKU-HOME-02740,202,Perth,2026-06-21
SKU-BEAU-05351,475,Sydney,2026-05-11
SKU-HOME-03101,415,Wellington,2026-03-23
SKU-ELEC-00920,263,Perth,2026-02-12
SKU-HEAL-11051,151,Perth,2026-07-14
SKU-BEAU-05982,5,Auckland,2026-05-12
SKU-TOYS-06822,158,Auckland,2026-02-24
SKU-ELEC-00275,40,Sydney,2026-06-05
SKU-HOME-03139,171,Perth,2026-01-24
SKU-TOYS-06481,254,Melbourne,2026-01-20
SKU-BEAU-05428,256,Adelaide,2026-06-04
SKU-TOYS-06712,20,Christchurch,2026-06-20
SKU-ELEC-00528,70,Christchurch,2026-07-13
SKU-AUTO-07774,391,Christchurch,2026-04-24
SKU-GROC-08880,6,Wellington,2026-05-18
SKU-OFFI-09683,305,Christchurch,2026-04-13
SKU-TOYS-06630,46,Adelaide,2026-02-10
SKU-OFFI-10178,336,Christchurch,2026-01-07
SKU-ELEC-00965,85,Melbourne,2026-06-01
SKU-GROC-08866,449,Brisbane,2026-06-24
SKU-ELEC-00917,441,Christchurch,2026-01-14
SKU-HOME-02428,434,Wellington,2026-04-04
SKU-ELEC-00968,20,Sydney,2026-01-12
SKU-OFFI-10604,185,Adelaide,2026-01-26
SKU-APPA-01433,343,Melbourne,2026-04-23
SKU-BEAU-05722,406,Sydney,2026-05-14
SKU-BEAU-05813,117,Sydney,2026-07-05
SKU-OFFI-10478,,Wellington,2026-04-18
SKU-GROC-09470,124,Auckland,2026-06-26
SKU-AUTO-07700,182,Auckland,2026-02-22
SKU-APPA-01634,93,Melbourne,2026-06-04
SKU-OFFI-09681,392,Auckland,2026-01-28
SKU-SPOR-04214,328,Christchurch,2026-05-15
SKU-BEAU-05181,421,Perth,2026-02-26
